,Participante,Texto,Sentimiento,Palabras,Dia,Mes,Anio
129,-PREGUNTA,"Atlante Muñoz, Canal 11.",0.349310391592023,4,6,12,2018
130,-PREGUNTA,"Hoy se presentan los resultados de esta Encuesta Nacional por una Educación de Calidad, tomando en cuenta que anuncia que la próxima semana posiblemente mande al Congreso de la Unión esta cancelación de la Reforma Educativa, quiero preguntarle si estos resultados de esta Encuesta Nacional serán tomados en cuenta para que, en un momento dado, conforma una nueva Reforma Educativa en México.",0.1019718642409753,62,6,12,2018
131,-PREGUNTA,"Y, por otra parte, también, en tema educativo, hace una semana el Gobernador de Michoacán, Silvano Aureoles, aseguró que regresaría al Gobierno Federal el tema educativo a la Federación.",0.2523184637170392,29,6,12,2018
132,-PREGUNTA,¿Qué opinión le merece esta situación? ¿Es posible? Y si en un momento dado no se prevé que los demás estados adopten la misma situación.,0.2253768226803087,25,6,12,2018
133,-PREGUNTA,Gracias.,0.441790940003079,1,6,12,2018
134,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR," Acerca de los resultados de la prueba, se van a tomar en cuenta.",0.5953494909347952,13,6,12,2018
135,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Lo cierto es que se cancela la mal llamada reforma educativa. Y sigo hablando de mal llamada reforma educativa, porque no es una reforma educativa, si acaso es una reforma laboral, que, si se analiza en su esencia, no tiene nada que ver con mejorar la calidad de la enseñanza, y mucho menos para garantizar el acceso a la educación a todos.",0.0110123563401573,62,6,12,2018
136,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Por eso, engañaron poniéndole ese nombre. No tiene nada que ver con la Reforma Educativa.",0.0109295298646587,15,6,12,2018
137,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Además, si fuese una reforma educativa tendrían que contar con el apoyo de los maestros. No se puede imponer una reforma educativa sin los maestros.",0.0143187183530542,25,6,12,2018
138,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Siempre lo he dicho, el que transmite el conocimiento en el aula es el maestro y tan no es una reforma educativa que la impusieron en contra de la voluntad de los maestros.",0.013389131732904,33,6,12,2018
139,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Porque, la verdad, no hay nada para mejorar la calidad de la enseñanza, nada que requiera de que el maestro mejore sus formas de enseñanza o que cambie los métodos de enseñanza, de enseñanza-aprendizaje. No hay nada de eso.",0.0048951045748158,39,6,12,2018
140,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Entonces, vamos ahora a garantizar que haya el derecho a la educación y que se mejore la calidad de la enseñanza. Y lo vamos a hacer con los maestros y con los padres de familia. Pero va a ser para mejorar, de verdad, la educación. Entonces, vamos hacia allá.",0.2045754064701798,49,6,12,2018
141,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Acerca del regreso de los servicios educativos, no lo descartamos, porque si se federalizan los servicios educativos puede resultar mejor. Aquí, en la Ciudad de México, están federalizados los servicios educativos y no hay muchos problemas.",0.7071053523798068,36,6,12,2018
142,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Sencillamente ya no se transfieren los recursos a los estados, ya los maneja la federación. Y esto ayuda, porque en algunos casos, los recursos que se transfieren para educación se utilizan para otras cosas.",0.0082175692743556,34,6,12,2018
143,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Entonces, si así se decide, vamos a la federalización. Estamos, por ejemplo, por llegar a un acuerdo para federalizar el sistema de salud. Tenemos muchos problemas. Con decirles que está peor el sistema de salud que el sistema educativo.",0.1445051112524261,39,6,12,2018
144,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Y uno de los problemas que tiene, entre otros el problema de salud es que está fragmentado; o sea, es el Seguro, es el ISSSTE, es la Secretaría de Salud federal y los estados, que al final de cuentas, el servicio es deficiente, en los centros de salud no hay medicinas, no hay buena atención médica.",0.001900559994765,56,6,12,2018
145,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Entonces, ¿qué estamos proponiendo? La integración.",0.508024064561629,6,6,12,2018
146,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,Y vamos a comenzar con algunos estados. Vamos a integrar el servicio de salud. Es un proceso que va a concluir con el compromiso de que va a haber atención médica y medicamentos gratuitos en el país. Pero va a ser un proceso.,0.4407525603701751,43,6,12,2018
147,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Entonces, ya está por iniciarse. Yo les voy a informar a ustedes.",0.4097980694674518,12,6,12,2018
148,-PREGUNTA," Qué tal, presidente.",0.3215902947105599,3,6,12,2018
149,-PREGUNTA,Enrique Legorreta de Quinto Poder.,0.3883187303573264,5,6,12,2018
150,-PREGUNTA,"Yo quisiera preguntarle su opinión acerca de esta acción de inconstitucionalidad que interpusieron algunos Senadores, encabezados por el PRI, sobre el tema de remuneraciones y, también, preguntarle, acerca de cómo va el avance de la mudanza de algunas dependencias, de las Secretarías a los diferentes estados de la República.",0.0363536176657836,49,6,12,2018
151,-PREGUNTA,Muchas gracias.,0.500183160728402,2,6,12,2018
152,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR," Sí, no estoy enterado si la acción de inconstitucionalidad. ¿La presentaron los Senadores, también? ¿No fueron nada más los jueces?",0.007129123710486,20,6,12,2018
153,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Ah, bueno.",0.5787694570012516,2,6,12,2018
154,-PREGUNTA, (inaudible),0.541333260777616,1,6,12,2018
155,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR, Se quieren seguir rayando.,0.0638149250301872,4,6,12,2018
156,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,No. Están en su derecho. Están en su derecho y que la instancia correspondiente resuelva.,0.0680067911090781,15,6,12,2018
157,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,Lo de las secretarías va. Es un compromiso. Lo reafirmé en el Zócalo.,0.4260739266145776,13,6,12,2018
158,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Va a ser un proceso no obligatorio. Va a ser voluntario, porque si no, van a empezar a hacer manifestaciones de algo que no se va a llevar a cabo sin acuerdos, sin consulta, sin la voluntad de los trabajadores.",0.0044280577429446,40,6,12,2018
159,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"No es una ley, un decreto, para trasladar las secretarías, y que vean los trabajadores cómo le hacen, porque si no se mudan, si no se van al estado en donde va a estar la Secretaría, se quedarían sin empleo. No. Eso no.",0.0044226286475985,43,6,12,2018
160,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Además, quiero comentarles algo que es importante, para que se sepa. Como no van a haber ya delegaciones del Gobierno Federal en los estados, sólo una, y había hasta 60, 80. Si un candidato de un partido no ganaba, se le mandaba de delegado del ISSSTE. Por poner un ejemplo, o a cualquier otra dependencia.",0.0039645132600017,55,6,12,2018
161,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Entonces, ya no va a existir eso. Entonces, un delegado, y se respeta a los trabajadores de base de todas las delegaciones del Gobierno Federal, todos los trabajadores del gobierno federal de base y sindicalizados tienen garantizado su trabajo. Nada más es arriba.",0.0443951659360987,43,6,12,2018
162,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Entonces, en el proceso de descentralización. Se va la Secretaría de Energía a Tabasco, allá va a haber muchos trabajadores de otras dependencias. Puede ser que el gobierno federal, en Tabasco, tenga alrededor de tres mil, cuatro mil trabajadores. Entonces, es un proceso de cambio de una Secretaría a otra, con los mismos derechos.",0.0188589391733733,54,6,12,2018
163,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Se va la Secretaría de Medio Ambiente a Yucatán, allá, también, debe de haber tres mil trabajadores de base, sindicalizados. Entonces, no es tan necesario el que se vayan de la Ciudad de México.",0.1772992456071701,34,6,12,2018
164,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Se va Turismo a Quintana Roo. Lo mismo. Hay dos mil, tres mil trabajadores del gobierno federal, que van a trabajar ahí mismo, sólo que tendrían otra secretaría, otra función.",0.387534786792014,30,6,12,2018
165,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Y, de todas maneras, va a ser un proceso voluntario. Nosotros no vamos a imponer nada. Nada por la fuerza, todo por la razón y el derecho.",0.1046345806988873,27,6,12,2018
166,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Y, en el caso que se requiera, de que se trasladen trabajadores de la Ciudad de México a los estados, se le tiene que garantizar que el trabajador tenga escuelas para sus hijos, vivienda, que tenga posibilidad de mejorar; que sea atractivo también el que haya el traslado. Pero todo esto es, insisto, un proceso.",0.145658434795362,55,6,12,2018
167,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,Les parece tres más.,0.4821291441458951,4,6,12,2018
168,-PREGUNTA, Muchas gracias. Buenos días.,0.8064078159118283,4,6,12,2018
169,-PREGUNTA,Subdirectora de Bloomberg News de México.,0.0883732433049902,6,6,12,2018
170,-PREGUNTA,"Presidente, ha criticado mucho a la Reforma Energética, recientemente diciendo que es un desastre, un ejemplo de desastre del neoliberalismo, ¿por qué no busca cancelarlo?, ¿qué le previene hacerlo, cuando su partido ahora y sus aliados, a lo mejor puede llegar a una supermayoría? Y si no ahora, tal vez en tres años podrían llegar a esa supermayoría.",0.0135130621615325,58,6,12,2018
171,-PREGUNTA,¿Qué le impide hablar sobre esa posibilidad?,0.1983896370654279,7,6,12,2018
172,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR," Mostrar que no actuamos de manera autoritaria, que no somos dictadores, caciques. Que respetamos la ley.",0.0112879001884339,16,6,12,2018
173,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Qué decían nuestros adversarios, que no nuestros enemigos. De que íbamos a confiscar bienes, que se iban a cancelar los contratos. Nada de eso vamos a hacer.",0.0018772453457298,27,6,12,2018
174,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,En el caso de la Reforma Energética lo que está quedando de manifiesto es que fue un fracaso.,0.0149339629469567,18,6,12,2018
175,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,Y yo todavía estoy esperando a los defensores de esta reforma. Los estoy esperando para que hagan un ofrecimiento de disculpa al pueblo de México.,0.0679185493990035,25,6,12,2018
176,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Porque se acuerdan cómo bombardearon con opiniones de que iba a ser la salvación de México, la Reforma Energética, y fue un rotundo fracaso. Con datos. Esto no es un asunto ideológico.",0.0703589695597184,32,6,12,2018
177,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Decían que para estos días íbamos a estar produciendo tres millones de barriles diarios y se están extrayendo un millón 760 mil barriles diarios, como 42 por ciento menos de lo estimado.",0.6199044212121367,32,6,12,2018
178,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Si eso no es un fracaso, ¿qué lo es? Una gran mentira. Y está considerando de las leyes, está escrito. Y estamos hablando de menos de un millón 800 mil barriles diarios y con tendencia a la baja.",0.0430504350931518,38,6,12,2018
179,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Porque ya tenemos un plan para detener esa caída y les queremos demostrar que, además, de otras cositas, son muy ineficientes.",0.0608675137638085,21,6,12,2018
180,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"A poco no es importante dejar de manifiesto que no solo hubo corrupción, sino que son muy ineficientes. Porque hasta se ufanan de ser buenos técnicos. Hay algunos que hasta se creen científicos y la verdad están como para mandarlos al parvulito. Fue un desastre. No sólo en la Reforma Energética, la política económica.",0.0383358115521078,54,6,12,2018
181,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Lo dije en mi toma de posesión, desde los años 40 del siglo pasado hasta los 80, la economía creció al 6 por ciento anual, y en el periodo neoliberal, 36 años, 2 por ciento anual.",0.2354432207257251,36,6,12,2018
182,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Y hablamos nada más de lo cuantitativo. A ver que me expliquen por qué vamos a seguir con una política fracasada. Sólo porque beneficie a una minoría, sólo porque permite el saqueo de una nación. No. Rotundamente no. Esto cambió.",0.0031048171134254,40,6,12,2018
183,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Pero, de todas maneras, tampoco les vamos a dar el gusto de que sigan engañando a la gente de que somos autoritarios, dictadores; que nos comparan con dirigentes de otros países. Toda esa propaganda chafa, vulgar, corriente.",0.0013128571182823,37,6,12,2018
184,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Afortunadamente, ya la gente en el país ya dijo basta. Hay un despertar ciudadano. Los medios de información convencionales están informando con mucha objetividad, con mucho profesionalismo. Y existen las benditas redes sociales.",0.1988624941075912,33,6,12,2018
185,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,Y ya te preparas tú. Contigo terminamos.,0.5261020374823147,7,6,12,2018
186,-PREGUNTA," Hola, qué tal, presidente.",0.2938585590368521,4,6,12,2018
187,-PREGUNTA,"Agustín Velasco, de UnoTv.",0.149991717058204,4,6,12,2018
188,-PREGUNTA,Me gustaría preguntarle sobre el tema del caso Odebrecht.,0.0903819324795141,9,6,12,2018
189,-PREGUNTA,"Entonces, lo que usted está planteando es desclasificar la investigación que la Procuraduría, en la pasada Administración, clasificó por al menos cinco años.",0.0206068046310496,23,6,12,2018
190,-PREGUNTA,"Y, la segunda, en este sentido de que la vida pública sea más transparente, cuál su agenda del día de hoy.",0.5325199639882806,21,6,12,2018
191,-PREGUNTA,Gracias.,0.441790940003079,1,6,12,2018
192,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR, Sí.,0.541333260777616,1,6,12,2018
193,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,No ocultar nada. No ser tapadera. Sólo cuidar procedimientos que puedan servir al inculpado para presentar pruebas y ser absuelto.,0.0270688857983696,20,6,12,2018
194,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Ya saben ustedes que hay una serie de procedimientos legales. Entonces, hay que ser cuidadosos, nada más eso. Pero todo aquello que no tenga alguna limitante judicial, se tiene que transparentar, como la agenda, por ejemplo.",0.0989118627158661,36,6,12,2018
195,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Hoy voy a atender a los integrantes del gabinete. Tengo trabajo, desde ahora, mi agenda consiste en ver temas de, hoy tengo, por ejemplo, acuerdo con el Secretario de Educación y con otros secretarios.",0.1043057671988957,34,6,12,2018
196,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,Al rato les doy exactamente la agenda para que ustedes la tengan. Sin problema.,0.535921493398433,14,6,12,2018
197,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,Una hora.,0.4767268002267811,2,6,12,2018
198,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Daniel, le entrega la agenda de hoy.",0.6757514916892092,7,6,12,2018
199,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Mañana, les adelanto a todos, mañana les adelanto que vamos a ir, bueno, se lleva a cabo la reunión de gabinete a las seis, a las siete aquí nos vemos y salimos al norte de Nayarit, mañana.",0.5107828511861301,37,6,12,2018
200,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Y el sábado vamos a Chiapas. Vamos a tener dos actos el sábado: vamos a asistir a la toma de protesta de Rutilio Escandón, próximo gobernador de Chiapas, esto es mañana, perdón, pasado mañana, sábado.",0.0849737038842615,35,6,12,2018
201,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Y en la tarde, y esto es importante, en la Presa de Malpaso, en Raudales, Chiapas, en la prensa se va a presentar el programa para la producción de energía eléctrica en el país, o sea, que al vamos al medio día a estar en el acto de toma de protesta y luego, por la tarde, vamos a Malpaso, Chiapas.",0.6291794826546918,60,6,12,2018
202,-PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Los interesados en temas económicos, financieros, en temas de desarrollo, va a ser importante que conozcan el plan en materia de generación de energía eléctrica, que se va a llevar a la práctica.",0.7683464328216465,33,6,12,2018
